id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1040850168480908475,Apartment in Wien Mariahilferstraße/Schwendermarkt,549834451,Dr Norbert F,,Rudolfsheim-Fnfhaus,48.191407847958786,16.32523947683372,Entire home/apt,89,4,3,2024-01-02,0.20,1,252,0,
1041133824502484696,Modern and spacious city center apartment,513711955,Alex,,Rudolfsheim-Fnfhaus,48.20132900000001,16.3368875,Entire home/apt,102,1,0,,,4,338,0,
1041252682394216699,Bright balcony on the park,73595648,Tommaso,,Favoriten,48.18169,16.38444,Entire home/apt,60,1,10,2024-12-16,0.71,1,0,9,
1041316061632654705,Carlton Suites - Central Vienna Residence - 22,33262990,Susanne,,Innere Stadt,48.20736001170695,16.377666886978922,Entire home/apt,,2,0,,,12,0,0,
1041792069288642988,UrbanBite Living,300246929,Christian,,Mariahilf,48.19662,16.3556,Entire home/apt,,28,7,2025-01-30,0.49,25,228,5,
1041804564629087102,Josefinengasse Three bedroom apartment,548808498,Ar,,Leopoldstadt,48.2214878,16.383172,Entire home/apt,400,1,0,,,6,68,0,
1041842487096847274,Helle Designer-Wohnung,226027581,An,,Ottakring,48.2163451,16.32032,Entire home/apt,110,6,1,2024-01-04,0.07,1,40,0,
1041913352712343464,Balkon Wohnung | Nähe Flughafen & U-Bahn,547677118,Daniel,,Simmering,48.176618193898996,16.405792497752117,Entire home/apt,62,1,83,2025-02-25,5.60,98,312,71,
1041929439810994318,"close to the subway, quiet courtyard",535686159,Josef,,Rudolfsheim-Fnfhaus,48.189479220720806,16.334838202516167,Entire home/apt,70,28,4,2025-02-10,0.40,6,61,4,
1041929567169839985,Stilvolles Apartment in Schönbrunns Glanz,511689935,Joachim,,Penzing,48.1888,16.31125,Entire home/apt,100,3,33,2025-01-04,2.23,56,151,31,
1042023256805133238,Gaby´s cozy  Lounge Apartment,151869337,Fahmee And Seb And Marc,,Ottakring,48.20436210767876,16.336645586025032,Entire home/apt,,2,12,2024-12-26,0.81,44,162,11,
1042230817903950393,(2) 2-Zimmer Queensize-Bett & Balkon Apartment,549331758,Christine,,Favoriten,48.1735058,16.3894297,Entire home/apt,59,1,107,2025-03-04,7.21,19,357,93,
1042247638046013065,(3) 2-Zimmer Queensize-Apartment mit Balkon,549331758,Christine,,Favoriten,48.1735058,16.3894297,Entire home/apt,53,1,129,2025-03-01,8.70,19,345,117,
1042273558465172517,(6) 2-Zimmer-App. mit Queensize-Bett & Balkon,549331758,Christine,,Favoriten,48.1735058,16.3894297,Entire home/apt,57,1,148,2025-03-01,9.93,19,1,130,
1042278338233568021,(10) 2-Zimmer - Queensize Apartment mit Balkon,549331758,Christine,,Favoriten,48.1735058,16.3894297,Entire home/apt,60,1,92,2025-03-04,6.20,19,349,79,
1042288833557400613,(11) 2-Zimmer Queensize-Bett-Paradies mit Balkon,549331758,Christine,,Favoriten,48.1735058,16.3894297,Entire home/apt,58,1,107,2025-03-02,7.20,19,355,90,
1042292118503391222,(14) Sonnige 2-Zimmer mit Queensize-Bett & Balkon,549331758,Christine,,Favoriten,48.1735058,16.3894297,Entire home/apt,58,1,105,2025-02-28,7.08,19,329,96,
1042295571222553142,(15) 2-Zimmer Wohnung mit Queensize-Bett & Balkon,549331758,Christine,,Favoriten,48.1735058,16.3894297,Entire home/apt,56,1,103,2025-03-02,6.93,19,356,94,
1042298032409522334,(4) 2-Zimmer Stadtentdecker Apartment - Neubau,549331758,Christine,,Favoriten,48.1735058,16.3894297,Entire home/apt,62,1,113,2025-02-27,7.58,19,1,100,
1042303668822197434,(5) 2-Zimmer City-Apartment - modern & gemütlich,549331758,Christine,,Favoriten,48.1735058,16.3894297,Entire home/apt,64,1,140,2025-03-05,9.35,19,1,129,
1042306432573119003,(8) Stilvolles 2-Zimmer-Apartment für Drei,549331758,Christine,,Favoriten,48.1735058,16.3894297,Entire home/apt,60,1,134,2025-03-01,9.01,19,1,114,
1042309103079391725,(9) 2-Zimmer-Wohnung - 15min zum Hauptbahnhof,549331758,Christine,,Favoriten,48.1735058,16.3894297,Entire home/apt,57,1,112,2025-03-03,7.57,19,353,103,
1042311069353066740,(12) Sonniges 2-Zimmer City-Apartment: S/U-Bahn,549331758,Christine,,Favoriten,48.1735058,16.3894297,Entire home/apt,55,1,107,2025-03-02,7.21,19,350,95,
1042472371169216361,"Historical Luxury 3- Bedroom- SUITE w/AC, Balcony",267756350,Gaudi & Mariella,,Meidling,48.185992597118194,16.341748273094943,Entire home/apt,193,3,33,2025-01-03,2.26,8,274,29,
1042854129778531027,Apartment im Herzen Favoritens,550243138,Marko,,Favoriten,48.17403,16.37936,Entire home/apt,52,2,75,2025-01-06,5.01,1,0,61,
1043309268565307503,Dachgeschoss Wohnung mit Terrasse,241936683,Christoph,,Favoriten,48.17671053275113,16.38135116547346,Entire home/apt,121,4,11,2025-01-04,0.76,1,67,9,
1043380821072053551,Simple room in Vienna,248803387,Lana,,Whring,48.21752,16.34028,Private room,35,1,28,2025-01-03,1.88,7,35,25,
1043579925394970036,Große Wohnung nähe Zentrum,492706398,Fawad,,Ottakring,48.2076412758159,16.327232443599264,Entire home/apt,119,31,1,2024-08-12,0.14,2,117,1,
1043596435294341537,(13) 2-Zimmer Apartment - Neubau,549331758,Christine,,Favoriten,48.1735058,16.3894297,Entire home/apt,57,1,120,2025-03-01,8.09,19,329,110,
1043600434889407955,(16) 2-Zimmer-Apartment für Stadtentdecker,549331758,Christine,,Favoriten,48.1735058,16.3894297,Entire home/apt,56,1,102,2025-02-24,6.89,19,332,99,
1043606442747152204,(17) Wiener Romantiksuite mit Balkon,549331758,Christine,,Favoriten,48.1735058,16.3894297,Entire home/apt,60,1,136,2025-03-04,9.27,19,2,104,
1043615735904194450,(18) Wiener Traumpaar-Suite mit Balkon,549331758,Christine,,Favoriten,48.1735058,16.3894297,Entire home/apt,68,1,132,2025-03-04,9.08,19,1,114,
1043619872721205057,(19) Wiener Kuschelsuite mit Balkon,549331758,Christine,,Favoriten,48.1735058,16.3894297,Entire home/apt,61,1,122,2025-02-27,8.47,19,343,108,
1043622266093310598,(20) Gemütliche Traumpaar Suite mit Balkon,549331758,Christine,,Favoriten,48.1735058,16.3894297,Entire home/apt,58,1,139,2025-03-04,9.33,19,345,113,
1043736833561440819,Central Apartment next to Hauptbahnhof (Hbf),64972585,Michael,,Wieden,48.185981568078354,16.37176861058959,Entire home/apt,116,1,24,2025-02-10,1.61,1,159,19,
1044057981089932597,Vienna Loft & Garden Townhouse,1643928,Harry,,Landstra§e,48.20836,16.3931,Entire home/apt,55,1,56,2025-02-13,3.86,40,201,49,
1052922825451504124,Apartment Vienna - Loving,552113045,Andreas,,Neubau,48.20120509217022,16.33905512963866,Entire home/apt,52,2,36,2025-02-17,2.53,1,19,34,
1052957445433063621,Bright Room Hauptbahnhof - Air conditioned,156404033,Saad Rashid,,Favoriten,48.174410009039626,16.375858699979776,Entire home/apt,48,1,1,2025-02-22,1,70,0,1,
1052958248611442146,NiceApartment 114,552298408,Selahattin,,Margareten,48.18594940000001,16.3544989,Entire home/apt,80,3,0,,,4,72,0,
1053049154831864075,New & cozy flat + balcony,550708904,Robert,,Leopoldstadt,48.218793684421165,16.402401388032725,Entire home/apt,,1,4,2025-01-19,1.62,1,3,4,
1053146438548366764,Apartment 15,474456233,Murat,,Ottakring,48.21117419999999,16.3264116,Entire home/apt,83,1,8,2024-12-31,0.64,17,219,6,
1053402122894114407,Modern apartement in central Vienna,114204359,Constantin,,Leopoldstadt,48.22412,16.38591,Entire home/apt,62,1,83,2025-02-27,6.24,7,150,79,
1053417019590293425,Apartment 3,474456233,Murat,,Ottakring,48.21117419999999,16.3264116,Entire home/apt,89,1,7,2024-09-22,0.48,17,200,3,
1053612923794813437,Downtown Opera | Contemporary living,10269862,David,,Innere Stadt,48.20232,16.37232,Entire home/apt,263,2,94,2025-03-02,6.60,5,51,85,
1054518784039890139,Right next to metro and spa park,552595734,Funda,,Favoriten,48.138633978609285,16.402258494950022,Entire home/apt,71,2,49,2025-01-03,3.39,2,222,40,
1054539551581341869,Vienna Shopping Apartment 14,413086120,Vuk,,Rudolfsheim-Fnfhaus,48.2039912,16.3352857,Entire home/apt,116,2,0,,,1,0,0,
1055059490080696085,Boutique Apartment Vienna 3,548077465,Stephanie,,Landstra§e,48.19545417845013,16.410722641470116,Entire home/apt,,2,3,2024-10-20,0.23,5,302,2,
1055070090190165728,Boutique Apartments Vienna 4,548077465,Stephanie,,Landstra§e,48.19627052396617,16.408522063487418,Entire home/apt,55,2,22,2025-01-28,2.06,5,302,22,
1055076275514746951,Boutique Apartments Vienna 5,548077465,Stephanie,,Landstra§e,48.19634525596901,16.410258372910775,Entire home/apt,55,2,2,2025-02-19,0.82,5,1,2,
1055083403851952450,Boutique Apartment Vienna 7,548077465,Stephanie,,Landstra§e,48.18957379837211,16.38896570078189,Entire home/apt,55,2,2,2025-02-21,0.16,5,204,1,
1055092106406815573,Boutique Apartment Vienna 6,548077465,Stephanie,,Landstra§e,48.18939,16.38824,Entire home/apt,65,2,2,2025-02-23,0.83,5,191,2,
1055121263273088290,Apartment 17,474456233,Murat,,Ottakring,48.21117419999999,16.3264116,Entire home/apt,202,1,20,2025-01-25,1.54,17,201,17,
1055178305702089118,Apartment 16,474456233,Murat,,Ottakring,48.21117419999999,16.3264116,Entire home/apt,142,1,17,2024-09-08,1.28,17,198,15,
1055217825639707756,Ruhiges Zimmer direkt am Westbahnhof,116334338,Jacob,,Rudolfsheim-Fnfhaus,48.19424764916218,16.336852835404553,Private room,,1,2,2024-03-03,0.14,1,0,0,
1055217940654916211,Charming retreat 15 min walk to town centre,546139568,Samuel,,Leopoldstadt,48.21695,16.38338,Entire home/apt,89,1,15,2025-03-05,1.04,2,169,13,
1055559377856626671,Modern appartment with terrace and parking,14032631,Annelouise,,Neubau,48.20418,16.34093,Entire home/apt,135,4,14,2025-01-03,0.98,1,9,13,
1055682520770313439,Artsy rooftop flat with balcony,19247527,Conny,,Favoriten,48.17475,16.38158,Entire home/apt,,2,8,2025-01-02,0.56,1,0,7,
1055686409850689580,"Wohnung, Apartement in Ottakring",194157324,Maximilian,,Ottakring,48.2191699,16.3090204,Entire home/apt,86,20,5,2024-09-13,0.35,1,365,4,
1055743240266185143,Altbauwohnung zentral gelegen,33429689,Ulrike,,Whring,48.2231039,16.3457538,Entire home/apt,,5,2,2024-08-26,0.29,1,43,2,
1055765584225141093,Stylish Altbau flat,11550113,Florian,,Hernals,48.22119,16.32955,Entire home/apt,75,3,1,2024-08-26,0.16,1,247,1,
1055790972563125436,New building apartment Poppy,442750076,Andreas,,Brigittenau,48.233349892923975,16.374631849737565,Entire home/apt,60,2,16,2025-02-28,2.23,2,98,16,
1055834481958079265,Nur wenige Minuten ins Zentrum Wiens,539208027,Alexandra,,Leopoldstadt,48.2245923026689,16.36865137309089,Entire home/apt,67,3,40,2025-02-17,3.13,2,135,39,
1055871610400910789,Riesenrad Apartment,552956777,Ella,,Leopoldstadt,48.2181041,16.3897972,Entire home/apt,450,1,1,2024-01-01,0.07,2,0,0,
1055885843174612685,Ruhige entspannende Wohnung entlang der Liesing,523864733,Monique,,Liesing,48.14242246233467,16.290763859084574,Entire home/apt,50,1,48,2025-02-27,3.67,3,130,43,
1056032824181631148,Zentrale und ruhige Garconniere,443873441,Julia,,Hernals,48.2201,16.32138,Entire home/apt,57,1,26,2025-01-05,2.49,1,148,26,
1056274253488502811,Vienna International Apartments with Balcony,432869386,Faezeh,,Leopoldstadt,48.22170004259442,16.404165398768825,Entire home/apt,76,1,80,2025-03-02,6.32,4,0,76,
1056328684400149695,Kompakte Wohnung im 2. Bezirk!,28254316,Anna,,Leopoldstadt,48.2234314,16.3865631,Entire home/apt,,3,20,2024-12-17,1.39,1,0,18,
1035579666408333098,Design-Apartment mit Top-Panorama und Dachterrasse,548674689,Marion,,Favoriten,48.171791510110886,16.39090390052489,Entire home/apt,110,1,16,2024-08-18,1.13,6,295,11,
1035611937485154565,Traum Apartment mit Pool+Balkon,187828925,Roman,,Donaustadt,48.253484,16.5016635,Entire home/apt,71,2,1,2023-12-30,0.07,3,177,0,
1035994879186575213,n&m apartment,429884293,Daniel,,Favoriten,48.18419905155778,16.380435819173105,Entire home/apt,87,1,1,2023-12-10,0.07,1,210,0,
1036035700948773568,Stylish Apartment | 70㎡ | Close to the U6 subway,547677118,Daniel,,Brigittenau,48.2369604587638,16.381814285308778,Entire home/apt,60,1,38,2025-02-13,2.51,98,317,20,
1036046329804556679,Rembrandt Two bedroom apartment,548808498,Ar,,Leopoldstadt,48.22205,16.37246,Entire home/apt,171,1,36,2024-12-07,2.41,6,340,31,
1036059368554855008,Rembrandt One bedroom apartment,548808498,Ar,,Leopoldstadt,48.2210273010323,16.37144040241794,Entire home/apt,165,1,13,2024-12-09,1.15,6,0,13,
1036061800592998273,Klosterneuburger Studio Apartment,548808498,Ar,,Brigittenau,48.23410670000001,16.3660354,Entire home/apt,79,1,70,2024-12-15,4.63,6,1,63,
1036069510073184869,Elegant | 35 m² | Near to Westbahnhof,473364085,Theresa,,Penzing,48.193739541897294,16.300214497178672,Entire home/apt,46,1,11,2024-09-15,0.83,7,322,9,
1036071681591735933,Josefinengasse Two bedroom Apartment 4pax,548808498,Ar,,Leopoldstadt,48.2214878,16.383172,Entire home/apt,300,1,3,2024-04-28,0.21,6,94,1,
1044058735880103223,26m² stylish modern studio in central location,503019853,Rustam,,Landstra§e,48.21104,16.38822,Entire home/apt,82,1,102,2025-02-28,7.17,37,0,89,
1044076978229979075,Apartment am Augarten,8632750,Ting Hsuan,,Leopoldstadt,48.22242549064207,16.381602360375204,Entire home/apt,76,90,2,2024-08-08,0.14,64,190,1,
1044148260776886506,Stylish Apartment with balcony and rooftop views,5130306,Manon,,Whring,48.22401,16.33756,Entire home/apt,74,2,14,2025-01-19,1.33,5,40,14,
1044169847623380876,Calm & bright central apartment,12414611,Jörg,,Wieden,48.191295239413954,16.364633618324344,Entire home/apt,,3,31,2025-02-09,2.10,1,0,26,
1044724905438034991,Mariahilfer Apartment Stanys,431063416,Simona,,Rudolfsheim-Fnfhaus,48.1933298,16.3344464,Private room,100,1,1,2024-06-23,0.12,8,269,1,
1044802267157026249,Garden | Stylish | Modern,259724588,Ilian,,Rudolfsheim-Fnfhaus,48.1935,16.33599,Entire home/apt,94,1,17,2025-02-02,1.20,7,134,13,
1044818834913018860,Zoder Apartments Standard Studio/ Top 5,548869588,Zoder,,Leopoldstadt,48.21918,16.41097,Entire home/apt,73,2,4,2024-08-28,0.27,21,195,1,
1044826975900628122,Zoder Apartments Standard Studio/ Top 6,548869588,Zoder,,Leopoldstadt,48.21976751560444,16.410012138210945,Entire home/apt,74,2,6,2024-07-11,0.42,21,185,4,
1044827673528286270,Zoder Apartments Studio with Balcony/ Top 12,548869588,Zoder,,Leopoldstadt,48.21815,16.41198,Entire home/apt,72,1,3,2024-01-03,0.20,21,192,0,
1044828309890808968,Zoder Apartments - Top 13,548869588,Zoder,,Leopoldstadt,48.220350887549436,16.41174160977362,Entire home/apt,72,1,3,2024-04-27,0.20,21,221,1,
1044828830201390177,Zoder Apartments - Top 14,548869588,Zoder,,Leopoldstadt,48.22024620999703,16.411966534492684,Entire home/apt,72,1,1,2023-12-17,0.07,21,216,0,
1044841450667283662,Zoder Apartments - Top 7,548869588,Zoder,,Leopoldstadt,48.22011,16.41041,Entire home/apt,76,2,3,2024-09-06,0.20,21,0,1,
1044847811998226459,Zoder Apartments - Top 15,548869588,Zoder,,Leopoldstadt,48.21956046785829,16.411993665415,Entire home/apt,72,2,5,2025-01-01,0.34,21,215,3,
1044847812211816491,Zoder Apartments with Balcony/ Top 11,548869588,Zoder,,Leopoldstadt,48.22036,16.41062,Entire home/apt,72,2,1,2023-12-30,0.07,21,218,0,
1044850675221926888,Cosy Suit in Central location,94244948,Tatjana,,Mariahilf,48.19025218628599,16.34908653795719,Private room,,3,16,2024-10-29,1.12,2,0,15,
1044876465437284153,Rooftop | Modern | Free Parking,657257173,Valentin,,Donaustadt,48.232949291746394,16.448197913763362,Entire home/apt,79,1,14,2025-02-06,0.96,61,79,10,
1045411596793973833,Spacious 110m2 Apartment City Center,550774341,Anja,,Wieden,48.19650992731148,16.36570897283108,Entire home/apt,,1,1,2024-02-17,0.08,1,0,0,
1045454012576601401,Helle & gemütliche Altbauwohnung,209995228,Daniel,,Brigittenau,48.23093,16.36794,Entire home/apt,,2,37,2024-09-17,2.49,1,0,27,
1045482136279697896,Adam | levestate,387803393,Heidi,,Donaustadt,48.22577320788057,16.42289232476072,Entire home/apt,36,1,38,2025-01-28,2.63,15,308,35,
1045496539643173485,Apartment Studio Med Uni Wien,489945708,Gerald,,Alsergrund,48.21697623034687,16.35081128836061,Entire home/apt,50,28,8,2025-02-15,1.26,1,277,8,
1045548247424661429,Zoder Apartments - Top 16,548869588,Zoder,,Leopoldstadt,48.22031,16.41176,Entire home/apt,127,1,5,2025-01-18,0.35,21,203,2,
1045552677342022378,Zoder Apartments - Top 17,548869588,Zoder,,Leopoldstadt,48.21853846482145,16.411968762214887,Entire home/apt,72,1,3,2024-01-02,0.20,21,221,0,
1045556878923904169,Zoder Apartments with Terrace/ Top 18,548869588,Zoder,,Leopoldstadt,48.218155640241555,16.41135872095109,Entire home/apt,127,1,10,2024-04-28,0.68,21,202,4,
1045557628268238650,Zoder Luxury Apartments with Balcony - Top 23,548869588,Zoder,,Leopoldstadt,48.2183,16.40994,Entire home/apt,85,2,9,2025-02-06,0.61,21,206,5,
1045558182003130422,Zoder Luxury Apartment with Balcony - Top 19,548869588,Zoder,,Leopoldstadt,48.220102469835176,16.409947747137608,Entire home/apt,85,2,5,2024-08-21,0.34,21,204,3,
1045562177478838187,Zoder Luxury Apartments - Top 20,548869588,Zoder,,Leopoldstadt,48.21817,16.41152,Entire home/apt,76,1,3,2024-01-07,0.20,21,209,0,
1045562202028061612,Zoder Apartments Superior Studio/ Top 22,548869588,Zoder,,Leopoldstadt,48.2194486959273,16.409827180018336,Entire home/apt,76,1,4,2025-02-23,0.28,21,0,2,
1045562370251086464,Zoder Luxury Apartments - Top 21,548869588,Zoder,,Leopoldstadt,48.2180516351413,16.410366425279467,Entire home/apt,76,1,3,2024-10-15,0.20,21,219,1,
1045574961857592110,Balkon Wohnung | Nähe Flughafen & U-Bahn,547677118,Daniel,,Simmering,48.17527101919299,16.405906210760055,Entire home/apt,64,1,91,2025-02-23,6.13,98,325,79,
1045596771970492362,Cozy flat in the heart of vienna,7631819,Xaver,,Mariahilf,48.19906,16.35992,Entire home/apt,60,1,0,,,1,0,0,
1046241477177647354,"Blueground | Landstraße, elevator, fully furnished",385064248,Blueground,,Wieden,48.1891689,16.3750134,Entire home/apt,136,30,0,,,384,273,0,
1046325314462155051,Downtown Apartment,435056151,Martin,,Whring,48.22817529058749,16.339582695110256,Entire home/apt,66,3,42,2025-02-15,2.88,3,101,33,
1046503162271182139,Deluxe new Apartment near Danube river,542263386,Asher,,Brigittenau,48.23486738553342,16.36521705816067,Entire home/apt,68,1,4,2024-11-13,0.28,3,191,3,
1046943765815200319,Adina Serviced Apartments-Studio,545853139,Adina Serviced,,Favoriten,48.1860741,16.3798215,Private room,81,1,4,2024-10-19,0.34,2,352,4,
1046959764029825927,Apartment 13,474456233,Murat,,Ottakring,48.21117419999999,16.3264116,Entire home/apt,98,1,2,2024-05-12,0.17,17,223,2,
1046980679992803310,Apartment 12,474456233,Murat,,Ottakring,48.21117419999999,16.3264116,Entire home/apt,133,1,2,2024-03-01,0.14,17,179,0,
1046989726169562555,Apartment 14,474456233,Murat,,Ottakring,48.21117419999999,16.3264116,Entire home/apt,116,1,2,2025-01-01,0.29,17,220,2,
1047120522231708022,Room by Schönbrunn Palace in shared apartment ツ,278162958,Justin Jake,,Penzing,48.19127,16.31557,Private room,27,5,19,2025-02-06,1.75,6,0,19,
1047165041889826583,Luxurious One Room Apartment near Schönbrunn,68371919,Savina,,Meidling,48.17591,16.32777,Entire home/apt,87,1,62,2025-02-27,4.28,4,161,44,
1047183430892590205,"Breathtaking Panorama: 2BR, AC, Near Metro Station",71074913,Albi,,Landstra§e,48.185787789051915,16.412915339851654,Entire home/apt,183,3,1,2024-01-01,0.07,18,90,0,
1047604955160763603,"Gemütliches, ruhiges Hideaway",40742403,Michael,,Hernals,48.222300420173475,16.332750831877153,Entire home/apt,108,2,12,2025-01-03,1.07,3,258,12,
1047634292447899778,Neben Augarten I 5 min to Metro I 10 Min to City,547677118,Daniel,,Leopoldstadt,48.22172,16.3761,Entire home/apt,66,1,8,2025-02-28,0.74,98,1,8,
1047641759763536086,Neben Augarten I 5 min to Metro I 10 Min to City,547677118,Daniel,,Leopoldstadt,48.22144,16.37618,Entire home/apt,67,1,60,2025-03-02,4.62,98,301,59,
1047653862698062880,Neben Augarten I 5 min to Metro I 10 Min to City,547677118,Daniel,,Leopoldstadt,48.22039,16.37803,Entire home/apt,56,1,21,2025-02-04,1.49,98,358,19,
1047658008768603202,Neben Augarten I 5 min to Metro I 10 Min to City,547677118,Daniel,,Leopoldstadt,48.22076,16.37595,Entire home/apt,58,1,15,2025-02-22,1.44,98,355,15,
1047662301759564004,Neben Augarten I 5 min to Metro I 10 Min to City,547677118,Daniel,,Leopoldstadt,48.220502659793254,16.376226100171333,Entire home/apt,55,1,10,2025-02-19,0.97,98,358,10,
1047664076565699429,Neben Augarten I 5 min to Metro I 10 Min to City,547677118,Daniel,,Leopoldstadt,48.22154,16.37788,Entire home/apt,59,1,5,2025-02-09,0.36,98,339,4,
1047665604951291923,Neben Augarten I 5 min to Metro I 10 Min to City,547677118,Daniel,,Leopoldstadt,48.21996357116163,16.37793772888155,Entire home/apt,58,1,2,2024-03-24,0.14,98,0,1,
1047666672432026478,Neben Augarten I 5 min to Metro I 10 Min to City,547677118,Daniel,,Leopoldstadt,48.220563608831206,16.378127448264273,Entire home/apt,58,1,6,2025-03-03,0.55,98,336,6,
1047668006952986332,Neben Augarten I 5 min to Metro I 10 Min to City,547677118,Daniel,,Leopoldstadt,48.22224695272747,16.377871775865646,Entire home/apt,52,1,13,2025-02-21,1.14,98,353,13,
1047669359120120823,Neben Augarten I 5 min to Metro I 10 Min to City,547677118,Daniel,,Leopoldstadt,48.22181094106412,16.378100948768875,Entire home/apt,58,1,18,2025-03-03,1.28,98,0,17,
1047838140049245503,2 BR Design-Apartment,75710941,Maximilian,,Favoriten,48.18247,16.37528,Entire home/apt,36,1,89,2025-03-02,6.21,1,165,77,
1048028969155385178,Zentrale ruhige Wohnung in 1070,94514629,Stefan,,Neubau,48.20287,16.34976,Entire home/apt,60,70,11,2024-10-31,0.77,1,358,10,
1048344303060616165,Gemütliches Kaminzimmer,15460405,Sophia,,Rudolfsheim-Fnfhaus,48.18891548270186,16.322903360115273,Private room,95,2,1,2024-03-17,0.08,1,270,1,
1048407108433345864,"Sunny Studio, 15 Min to Center",434190871,Sophie,,Favoriten,48.18210065400411,16.370438145390512,Entire home/apt,,1,43,2024-08-30,2.93,4,0,36,
1048584524062366816,Zimmer in 1080 Wien,547654498,Raphael,,Josefstadt,48.21339,16.34246,Private room,,1,1,2024-03-01,0.08,1,0,0,
1048667525586403536,Lovely rooftop apartment with balcony and cityview,86070450,Marcel,,Ottakring,48.20578117885715,16.33282154889146,Entire home/apt,65,28,1,2024-01-01,0.07,1,31,0,
1048699546437998523,Penthaus in 30 Stock,359802827,Anthony,,Favoriten,48.16554,16.38957,Entire home/apt,180,1,1,2024-03-29,0.09,1,269,1,
1049185630923247602,2-Zimmer Shopping Suite,491312976,Damla,,Rudolfsheim-Fnfhaus,48.19517,16.33327,Entire home/apt,,2,19,2024-12-29,1.32,8,126,18,
1049193945485367757,"Blueground | Leopoldstadt, furnished & decorated",385064248,Blueground,,Leopoldstadt,48.2178643,16.3743302,Entire home/apt,122,30,0,,,384,46,0,
1049214622567829070,1BR Gem with Stylish Décor & Welcoming Flair,483943564,Fabian,,Ottakring,48.21086346904512,16.32183194324595,Entire home/apt,63,30,23,2025-03-01,1.59,24,303,19,
1049784898245244465,Cosy 2 room apartment,393533530,Johan,,Whring,48.23432,16.3286,Entire home/apt,52,5,10,2025-01-02,0.70,1,0,8,
1049854070193223546,Rochus Stylish Stays Top 20,551661125,Manuel,,Landstra§e,48.205635042335544,16.394801299614347,Entire home/apt,,3,10,2025-02-24,2.94,26,0,10,
1049863050664011946,Rochus Stylish Stays Top 19,551661125,Manuel,,Landstra§e,48.205650309598354,16.39512683439332,Entire home/apt,86,3,12,2025-02-20,1.65,26,161,12,
1049926085282266589,Rochus Stylish Stays Top 8,551661125,Manuel,,Landstra§e,48.205664610254004,16.395062461376963,Entire home/apt,73,3,8,2025-03-04,1.83,26,162,8,
1049933189575202166,Cozy apartment close to city centre,399342843,Noe,,Simmering,48.175175630601686,16.41078024588396,Entire home/apt,97,1,1,2024-01-01,0.07,1,269,0,
1049966586892375020,74m² large Airbnb,443458312,Yalcin Dicle,,Josefstadt,48.21098,16.33941,Entire home/apt,280,4,0,,,1,28,0,
1050105534642295431,Le David City Apartment (T31),481918816,Ofir,,Leopoldstadt,48.21899,16.38426,Entire home/apt,110,1,4,2025-02-03,0.38,31,217,4,
1050131526242544702,Le David City Apartment (T5),481918816,Ofir,,Leopoldstadt,48.21741,16.38281,Entire home/apt,110,1,1,2024-08-11,0.14,31,108,1,
1050393671706514281,NEW! Stunning studio for two!,235195974,Jonathan & Kimi,,Simmering,48.16812527995779,16.41284723792288,Entire home/apt,54,2,73,2025-02-23,5.08,38,210,68,
1050446492369739092,Das Mariahilfer Apartment Stany,431063416,Simona,,Rudolfsheim-Fnfhaus,48.1933298,16.3344464,Entire home/apt,86,1,23,2025-01-05,1.59,8,241,22,
1050480619537872348,Cozy bright flat in the center,17956986,Sophia,,Alsergrund,48.22036693177456,16.349071981776678,Entire home/apt,,4,2,2025-01-02,0.90,1,269,2,
1050495910533079377,Bamboo City Apartment,541558972,Michael,,Alsergrund,48.22804,16.35125,Entire home/apt,91,1,1,2024-04-20,0.09,2,254,1,
1050625884382693496,"Bright, centrally located, cosy flat for 2",426878367,Michaela,,Leopoldstadt,48.23054,16.39534,Entire home/apt,73,4,2,2024-01-27,0.14,1,27,0,
1050634694418062153,Comfort Apartment Lainzer Straße,2816192,Martin,,Hietzing,48.18168,16.28404,Entire home/apt,54,1,20,2025-02-09,1.73,100,218,20,
1050722368218585951,Hauptbahnhof Apartment,551854795,Nina,,Wieden,48.18984785018598,16.372136097331364,Entire home/apt,,1,35,2024-08-25,2.79,1,0,32,
1050853238171085121,Roomino Apartment,489142529,Roomino,,Floridsdorf,48.2567391,16.401436,Entire home/apt,214,2,2,2024-12-29,0.68,2,364,2,
1051168867896102291,Tabor Saphir,54441651,Vienna Stay Apartments,,Leopoldstadt,48.22278,16.38142,Entire home/apt,183,1,0,,,45,212,0,
1051180263416995068,Tabor Pearl,54441651,Vienna Stay Apartments,,Leopoldstadt,48.22212806619981,16.380886732351787,Entire home/apt,246,1,10,2025-01-06,0.74,45,192,7,
1051185485574304324,"Günstige, 8 Personen",551949575,Benjamin,,Favoriten,48.17241143548918,16.368571780622005,Entire home/apt,,5,0,,,1,268,0,
1051258680448526482,Chic Apartment - Quiet Area - Next to Hospital,547677118,Daniel,,Hernals,48.22676911425599,16.304616930478677,Entire home/apt,,1,27,2024-08-27,1.85,98,0,20,
1051282644609988595,New Renovated Apartment at Yppenplatz,551965438,Wolfgang,,Hernals,48.21618,16.3345,Entire home/apt,68,3,2,2024-08-27,0.14,2,232,1,
